#First case with k = 0.1 and B = 11.0
#u              v              
-0.783109       -1.179037      
-0.794900       -1.221810      
-0.807118       -1.265288      
-0.819771       -1.309448      
-0.832865       -1.354268      
-0.846408       -1.399724      
-0.860405       -1.445791      
-0.874863       -1.492442      
-0.889787       -1.539649      
-0.905184       -1.587382      
-0.921058       -1.635610      
-0.937414       -1.684300      
-0.954257       -1.733417      
-0.971591       -1.782926      
-0.989420       -1.832786      
-1.007748       -1.882959      
-1.026578       -1.933401      
-1.045912       -1.984068      
-1.065752       -2.034911      
-1.086102       -2.085881      
-1.106960       -2.136926      
-1.128330       -2.187991      
-1.150210       -2.239017      
-1.172600       -2.289944      
-1.195499       -2.340707      
-1.218906       -2.391241      
-1.242819       -2.441473      
-1.267233       -2.491332      
-1.292147       -2.540738      
-1.317554       -2.589613      
-1.343450       -2.637871      
-1.369829       -2.685424      
-1.396683       -2.732180      
-1.424005       -2.778044      
-1.451785       -2.822916      
-1.480015       -2.866693      
-1.508681       -2.909266      
-1.537774       -2.950525      
-1.567279       -2.990355      
-1.597183       -3.028635      
-1.627469       -3.065245      
-1.658122       -3.100056      
-1.689122       -3.132941      
-1.720452       -3.163764      
-1.752089       -3.192391      
-1.784013       -3.218682      
-1.816200       -3.242496      
-1.848625       -3.263689      
-1.881262       -3.282116      
-1.914083       -3.297632      
-1.947059       -3.310087      
-1.980160       -3.319335      
-2.013354       -3.325228      
-2.046606       -3.327621      
-2.079882       -3.326368      
-2.113146       -3.321328      
-2.146359       -3.312362      
-2.179483       -3.299334      
-2.212476       -3.282117      
-2.245297       -3.260585      
-2.277903       -3.234622      
-2.310249       -3.204119      
-2.342290       -3.168976      
-2.373980       -3.129104      
-2.405271       -3.084423      
-2.436115       -3.034868      
-2.466464       -2.980383      
-2.496268       -2.920931      
-2.525477       -2.856486      
-2.554042       -2.787041      
-2.581913       -2.712605      
-2.609039       -2.633203      
-2.635371       -2.548883      
-2.660859       -2.459706      
-2.685457       -2.365759      
-2.709114       -2.267144      
-2.731786       -2.163986      
-2.753425       -2.056430      
-2.773990       -1.944641      
-2.793436       -1.828803      
-2.811724       -1.709123      
-2.828815       -1.585824      
-2.844674       -1.459150      
-2.859265       -1.329361      
-2.872559       -1.196735      
-2.884526       -1.061565      
-2.895142       -0.924158      
-2.904383       -0.784833      
-2.912232       -0.643923      
-2.918671       -0.501767      
-2.923689       -0.358713      
-2.927276       -0.215116      
-2.929427       -0.071332      
-2.930140       0.072280       
-2.929417       0.215360       
-2.927264       0.357552       
-2.923688       0.498504       
-2.918703       0.637870       
-2.912325       0.775311       
-2.904571       0.910500       
-2.895466       1.043121       
-2.885035       1.172869       
-2.873307       1.299455       
-2.860312       1.422608       
-2.846086       1.542071       
-2.830665       1.657605       
-2.814089       1.768992       
-2.796399       1.876031       
-2.777639       1.978543       
-2.757853       2.076367       
-2.737090       2.169365       
-2.715396       2.257417       
-2.692822       2.340424       
-2.669418       2.418306       
-2.645235       2.491006       
-2.620325       2.558480       
-2.594740       2.620708       
-2.568533       2.677684       
-2.541756       2.729419       
-2.514462       2.775941       
-2.486702       2.817292       
-2.458529       2.853529       
-2.429994       2.884720       
-2.401147       2.910946       
-2.372037       2.932298       
-2.342714       2.948879       
-2.313226       2.960797       
-2.283618       2.968170       
-2.253936       2.971123       
-2.224225       2.969786       
-2.194527       2.964293       
-2.164884       2.954783       
-2.135336       2.941399       
-2.105922       2.924284       
-2.076679       2.903585       
-2.047643       2.879448       
-2.018849       2.852021       
-1.990329       2.821451       
-1.962114       2.787884       
-1.934235       2.751465       
-1.906721       2.712337       
-1.879597       2.670641       
-1.852891       2.626518       
-1.826626       2.580102       
-1.800825       2.531528       
-1.775510       2.480926       
-1.750700       2.428423       
-1.726416       2.374143       
-1.702675       2.318207       
-1.679493       2.260731       
-1.656885       2.201829       
-1.634867       2.141610       
-1.613451       2.080180       
-1.592649       2.017643       
-1.572473       1.954095       
-1.552932       1.889634       
-1.534035       1.824351       
-1.515792       1.758335       
-1.498208       1.691671       
-1.481292       1.624441       
-1.465047       1.556724       
-1.449480       1.488597       
-1.434594       1.420132       
-1.420393       1.351400       
-1.406879       1.282470       
-1.394054       1.213405       
-1.381920       1.144270       
-1.370477       1.075124       
-1.359726       1.006027       
-1.349666       0.937035       
-1.340295       0.868202       
-1.331613       0.799581       
-1.323618       0.731222       
-1.316305       0.663177       
-1.309674       0.595491       
-1.303719       0.528212       
-1.298437       0.461386       
-1.293823       0.395055       
-1.289872       0.329264       
-1.286580       0.264054       
-1.283939       0.199466       
-1.281944       0.135540       
-1.280589       0.072317       
-1.279866       0.009835       
-1.279767       -0.051868      
-1.280286       -0.112753      
-1.281414       -0.172785      
-1.283142       -0.231924      
-1.285461       -0.290136      
-1.288362       -0.347382      
-1.291836       -0.403628      
-1.295872       -0.458837      
-1.300461       -0.512973      
-1.305590       -0.566000      
-1.311250       -0.617883      
-1.317429       -0.668585      
-1.324115       -0.718070      
-1.331296       -0.766303      
-1.338959       -0.813247      
-1.347091       -0.858867      
-1.355680       -0.903126      
-1.364711       -0.945988      
-1.374171       -0.987416      
-1.384045       -1.027373      
-1.394319       -1.065824      
-1.404977       -1.102731      
-1.416004       -1.138057      
-1.427385       -1.171766      
-1.439103       -1.203821      
-1.451141       -1.234185      
-1.463483       -1.262821      
-1.476111       -1.289693      
-1.489008       -1.314765      
-1.502156       -1.338001      
-1.515536       -1.359365      
-1.529129       -1.378822      
-1.542917       -1.396337      
-1.556881       -1.411877      
-1.571000       -1.425408      
-1.585254       -1.436897      
-1.599623       -1.446315      
-1.614086       -1.453629      
-1.628622       -1.458812      
-1.643210       -1.461835      
-1.657829       -1.462672      
-1.672455       -1.461299      
-1.687068       -1.457694      
-1.701645       -1.451834      
-1.716164       -1.443701      
-1.730601       -1.433279      
-1.744933       -1.420554      
